ID_CLIENTE,FECHA_ALTA,EDAD,GENERO,ESTADO_CIVIL,NIVEL_EDUCATIVO,NUM_DEPENDIENTES,TIPO_EMPLEO,INGRESO_MENSUAL,ANTIGUEDAD_LABORAL,TIPO_CREDITO,MONTO_CREDITO,PLAZO_MESES,TASA_INTERES,NUM_CREDITOS_PREVIOS,DIAS_MORA_MAX,RATIO_UTILIZACION,TIPO_VIVIENDA,RATIO_LTV,DEFAULT
CLI008167,2025-09-05,61,F,Casado,Secundaria,2,Dependiente,893.0,4.6,Vehicular,24313.0,36,18.75,3,90.0,0.2384,Arrendada,,0
CLI008168,2025-08-01,49,F,Soltero,Secundaria,1,Dependiente,972.0,0.4,Consumo,7229.0,60,9.91,2,60.0,0.2764,Propia,,0
CLI008169,2025-12-04,33,M,Casado,Secundaria,2,Independiente,1521.0,5.9,Hipotecario,11755.0,36,10.46,2,120.0,,Familiar,0.695,0
CLI008170,2026-03-14,40,F,Soltero,Técnico,3,Dependiente,3103.0,6.0,Consumo,4712.0,120,20.04,5,90.0,0.0605,Familiar,,0
CLI008171,2025-10-01,36,M,Casado,Técnico,1,Dependiente,2946.0,14.6,Empresarial,22182.0,48,13.78,3,0.0,0.2336,Familiar,,0
CLI008172,2025-12-07,55,F,Soltero,Secundaria,4,Dependiente,1685.0,2.7,Empresarial,8799.0,24,16.46,1,0.0,0.1455,Hipotecada,,0
CLI008173,2026-02-23,44,F,Soltero,Universitario,4,Jubilado,,2.1,Empresarial,16603.0,60,18.03,4,180.0,0.1172,Propia,,0
CLI008174,2026-03-15,33,M,Divorciado,Universitario,1,Empresario,2569.0,5.0,Empresarial,11023.0,120,24.85,6,0.0,0.158,Propia,,0
CLI008175,2025-02-12,36,M,Viudo,Universitario,0,Dependiente,3032.0,12.1,Vehicular,25630.0,84,15.19,4,0.0,0.6696,Arrendada,,1
CLI008176,2025-05-11,54,M,Casado,Secundaria,2,Jubilado,,1.9,Hipotecario,10786.0,48,23.94,6,0.0,0.3914,Familiar,0.606,0
CLI008177,2026-01-17,59,F,Soltero,Universitario,0,Independiente,3438.0,6.1,Vehicular,16391.0,60,29.29,1,0.0,0.6347,Familiar,,0
CLI008178,2025-04-17,58,F,Casado,Técnico,2,Dependiente,1680.0,3.6,Hipotecario,8040.0,120,20.59,4,90.0,0.2749,Arrendada,0.523,0
CLI008179,2026-02-25,50,F,Divorciado,Secundaria,1,Dependiente,981.0,3.4,Hipotecario,8959.0,36,17.69,2,180.0,0.3736,Hipotecada,0.889,1
CLI008180,2025-09-02,39,F,Casado,Postgrado,2,Dependiente,5817.0,8.9,Hipotecario,6441.0,36,13.32,1,0.0,0.6269,Familiar,0.617,0
CLI008181,2025-05-27,18,F,Soltero,Universitario,0,Independiente,2216.0,4.8,Vehicular,36003.0,60,23.45,2,0.0,0.0965,Hipotecada,,0
CLI008182,2026-03-18,45,M,Casado,Secundaria,1,Empresario,2191.0,1.1,Empresarial,9665.0,84,21.69,3,0.0,0.1922,Arrendada,,0
CLI008183,2025-06-15,41,F,Casado,Técnico,2,Dependiente,2115.0,5.4,Consumo,54583.0,36,17.28,5,0.0,0.5225,Propia,,0
CLI008184,2025-12-13,43,M,Soltero,Universitario,1,Dependiente,4964.0,2.8,Consumo,17415.0,60,9.69,3,30.0,0.3843,Familiar,,0
CLI008185,2025-09-05,42,F,Divorciado,Técnico,1,Independiente,2123.0,1.8,Hipotecario,8843.0,12,10.72,4,120.0,0.3305,Arrendada,0.887,0
CLI008186,2025-08-05,27,M,Casado,Secundaria,1,Independiente,797.0,1.5,Vehicular,10961.0,36,13.76,3,0.0,0.3601,Propia,,0
CLI008187,2026-03-24,48,M,Soltero,Universitario,2,Dependiente,5724.0,1.3,Consumo,66252.0,60,23.71,5,0.0,0.2343,Familiar,,0
CLI008188,2025-10-02,48,F,Soltero,Universitario,0,Independiente,4416.0,1.8,Vehicular,28568.0,60,9.97,2,60.0,0.5522,Familiar,,0
CLI008189,2025-04-11,49,F,Viudo,Técnico,2,Empresario,,3.8,Consumo,6847.0,60,12.96,4,0.0,0.1815,Propia,,0
CLI008190,2025-10-20,52,F,Casado,Universitario,1,Dependiente,3141.0,4.1,Empresarial,1473.0,48,16.84,2,0.0,0.2552,Propia,,0
CLI008191,2025-11-03,48,F,Casado,Universitario,2,Dependiente,3598.0,3.6,Vehicular,99981.0,24,20.32,1,0.0,0.5369,Propia,,0
CLI008192,2025-08-14,37,F,Casado,Postgrado,2,Empresario,,15.6,Vehicular,1000.0,48,23.86,4,120.0,0.7128,Arrendada,,1
CLI008193,2026-02-18,41,M,Casado,Universitario,1,Dependiente,4017.0,11.5,Empresarial,22079.0,36,15.04,4,90.0,0.2882,Propia,,0
CLI008194,2025-10-13,43,M,Casado,Secundaria,3,Dependiente,1306.0,11.5,Hipotecario,95173.0,48,8.33,3,90.0,0.3478,Familiar,0.613,0
CLI008195,2025-12-13,43,F,Soltero,Universitario,2,Independiente,2084.0,1.9,Hipotecario,155984.0,48,25.41,1,0.0,0.3794,Arrendada,0.942,0
CLI008196,2025-06-19,52,F,Soltero,Universitario,1,Sin empleo,3284.0,3.4,Empresarial,20299.0,24,20.07,1,0.0,0.2273,Hipotecada,,0
CLI008197,2025-03-15,49,M,Soltero,Universitario,0,Independiente,2639.0,,Consumo,15026.0,60,8.24,7,0.0,0.4788,Propia,,0
CLI008198,2026-03-29,64,M,Viudo,Postgrado,0,Dependiente,5093.0,8.9,Hipotecario,14146.0,36,11.67,3,90.0,0.4594,Propia,0.907,0
CLI008199,2025-08-14,66,F,Divorciado,Secundaria,0,Dependiente,1161.0,14.6,Consumo,9923.0,48,17.75,3,0.0,0.3262,Familiar,,1
CLI008200,2025-05-11,42,F,Casado,Secundaria,2,Independiente,1307.0,5.4,Empresarial,3824.0,36,20.74,6,0.0,0.5726,Familiar,,0
CLI008201,2025-09-19,18,M,Casado,Secundaria,0,Dependiente,853.0,14.2,Consumo,5489.0,36,14.77,7,0.0,0.308,Arrendada,,0
CLI008202,2025-03-15,55,M,Soltero,Universitario,4,Dependiente,2688.0,16.2,Consumo,5678.0,36,15.34,3,0.0,0.2123,Hipotecada,,0
CLI008203,2025-09-07,36,F,Casado,Postgrado,1,Dependiente,10214.0,7.8,Hipotecario,71516.0,120,20.67,6,0.0,0.2584,Propia,0.632,0
CLI008204,2026-01-03,33,M,Casado,Universitario,0,Independiente,2103.0,3.6,Consumo,43063.0,24,13.86,3,30.0,0.2431,Propia,,0
CLI008205,2026-02-08,37,M,Casado,Universitario,2,Dependiente,2337.0,,Vehicular,230316.0,48,24.43,3,30.0,0.3105,Hipotecada,,1
CLI008206,2025-04-02,37,F,Soltero,Universitario,3,Dependiente,2845.0,1.8,Consumo,31754.0,36,22.89,6,0.0,0.2357,Familiar,,0
CLI008207,2025-03-29,48,M,Casado,Postgrado,1,Independiente,3577.0,2.3,Consumo,23722.0,120,18.42,6,0.0,0.2426,Familiar,,0
CLI008208,2026-03-06,24,M,Divorciado,Postgrado,1,Dependiente,5096.0,12.6,Hipotecario,8258.0,36,14.19,3,90.0,0.1669,Familiar,0.777,0
CLI008209,2026-02-03,30,M,Soltero,Universitario,2,Dependiente,3482.0,,Hipotecario,16659.0,48,19.9,3,0.0,0.4347,Familiar,0.727,0
CLI008210,2025-03-21,45,M,Casado,Postgrado,1,Sin empleo,4987.0,1.5,Hipotecario,10648.0,36,22.25,3,0.0,0.1064,Hipotecada,0.704,0
CLI008211,2025-06-08,48,F,Divorciado,Universitario,1,Dependiente,1530.0,3.6,Vehicular,7233.0,24,22.23,2,0.0,0.3338,Arrendada,,1
CLI008212,2025-12-22,49,M,Soltero,Universitario,3,Independiente,4891.0,0.9,Consumo,13303.0,36,12.47,0,0.0,0.2186,Propia,,0
CLI008213,2026-02-20,33,M,Casado,Secundaria,0,Empresario,971.0,1.5,Consumo,40859.0,36,19.62,2,30.0,0.2954,Familiar,,0
CLI008214,2025-02-23,31,M,Soltero,Técnico,3,Dependiente,1569.0,4.4,Consumo,12633.0,24,13.91,4,60.0,0.1325,Familiar,,1
CLI008215,2025-01-28,36,M,Casado,Universitario,3,Independiente,1616.0,4.5,Empresarial,79786.0,12,11.7,1,0.0,,Familiar,,0
CLI008216,2025-09-23,44,M,Casado,Universitario,0,Dependiente,4202.0,5.6,Vehicular,26896.0,120,16.09,5,0.0,0.6175,Propia,,0
CLI008217,2025-07-22,58,F,Divorciado,Secundaria,2,Dependiente,1461.0,4.3,Vehicular,20929.0,36,14.88,0,0.0,0.2769,Propia,,0
CLI008218,2025-03-19,19,M,Casado,Universitario,0,Dependiente,3508.0,3.4,Consumo,10381.0,60,22.15,2,0.0,0.0801,Propia,,0
CLI008219,2025-12-16,39,M,Casado,Universitario,1,Independiente,4188.0,0.9,Hipotecario,16596.0,12,9.05,2,0.0,0.1763,Arrendada,0.601,0
CLI008220,2025-06-27,27,F,Divorciado,Universitario,2,Independiente,2973.0,14.8,Vehicular,27017.0,48,18.28,4,0.0,0.1415,Propia,,1
CLI008221,2025-09-23,23,M,Divorciado,Técnico,1,Empresario,3493.0,1.4,Consumo,45605.0,36,19.53,2,0.0,0.2529,Arrendada,,1
CLI008222,2025-03-28,52,M,Soltero,Técnico,2,Dependiente,2950.0,2.7,Vehicular,1702.0,60,24.91,5,0.0,0.1697,Hipotecada,,0
CLI008223,2025-02-05,47,F,Casado,Universitario,1,Empresario,3021.0,4.7,Consumo,81477.0,36,20.73,1,0.0,0.2336,Familiar,,0
CLI008224,2025-06-03,46,F,Soltero,Universitario,2,Jubilado,3221.0,2.7,Vehicular,9442.0,48,11.07,6,0.0,0.3382,Hipotecada,,0
CLI008225,2025-08-30,52,F,Soltero,Secundaria,1,Dependiente,544.0,18.8,Empresarial,13054.0,60,7.97,1,60.0,0.3809,Arrendada,,0
CLI008226,2026-02-13,36,F,Casado,Técnico,0,Jubilado,1569.0,21.1,Consumo,50472.0,60,13.92,2,0.0,0.0246,Arrendada,,0
CLI008227,2026-02-21,37,F,Soltero,Universitario,0,Empresario,3562.0,12.0,Consumo,51229.0,48,15.44,4,0.0,0.145,Arrendada,,0
CLI008228,2025-05-02,66,F,Soltero,Universitario,2,Dependiente,3388.0,6.4,Consumo,12170.0,36,13.67,0,0.0,0.2394,Familiar,,0
CLI008229,2025-03-11,39,M,Casado,Técnico,1,Independiente,987.0,4.1,Vehicular,8609.0,36,19.74,6,0.0,0.5021,Arrendada,,1
CLI008230,2026-03-16,50,F,Casado,Secundaria,1,Empresario,1616.0,8.6,Consumo,10206.0,24,22.13,6,90.0,0.0175,Arrendada,,0
CLI008231,2025-11-14,42,M,Divorciado,Secundaria,1,Dependiente,5889.0,6.3,Vehicular,23579.0,12,22.13,2,0.0,0.232,Propia,,1
CLI008232,2026-01-09,21,F,Casado,Universitario,4,Dependiente,1440.0,1.1,Consumo,18827.0,24,22.35,3,0.0,0.3614,Hipotecada,,0
CLI008233,2026-01-29,19,M,Divorciado,Técnico,2,Empresario,3187.0,2.2,Hipotecario,9009.0,36,24.78,3,0.0,0.2885,Propia,0.599,0
CLI008234,2025-09-22,35,M,Casado,Secundaria,2,Dependiente,2044.0,7.6,Vehicular,10722.0,24,22.16,2,0.0,0.2406,Propia,,1
CLI008235,2025-11-28,53,M,Casado,Secundaria,2,Independiente,1273.0,7.7,Consumo,29785.0,36,15.33,3,0.0,0.3602,Propia,,1
CLI008236,2025-04-12,50,M,Casado,Técnico,2,Dependiente,2264.0,7.2,Consumo,12178.0,84,5.0,3,,0.5671,Familiar,,1
CLI008237,2025-04-05,52,M,Casado,Técnico,0,Dependiente,2524.0,0.1,Consumo,7345.0,48,21.36,6,,0.1782,Propia,,0
CLI008238,2025-04-29,31,F,Soltero,Universitario,0,Empresario,5769.0,0.9,Empresarial,11715.0,36,17.52,4,30.0,0.1224,Propia,,0
CLI008239,2025-06-17,59,M,Casado,Técnico,2,Dependiente,3004.0,2.6,Consumo,61532.0,24,20.05,0,0.0,0.2462,Hipotecada,,0
CLI008240,2025-01-11,31,F,Casado,Universitario,0,Dependiente,3152.0,0.6,Consumo,7378.0,60,22.2,1,60.0,0.1678,Propia,,1
CLI008241,2026-03-15,44,F,Casado,Secundaria,0,Jubilado,859.0,0.8,Consumo,6375.0,24,6.05,1,0.0,0.2929,Familiar,,0
CLI008242,2025-11-04,41,F,Casado,Técnico,0,Dependiente,2708.0,1.9,Vehicular,35615.0,48,11.84,3,120.0,0.1406,Arrendada,,0
CLI008243,2026-03-16,40,M,Viudo,Técnico,1,Dependiente,3470.0,15.5,Hipotecario,7470.0,48,11.63,1,0.0,0.3256,Hipotecada,0.636,0
CLI008244,2025-10-18,56,F,Soltero,Secundaria,0,Jubilado,1945.0,14.7,Vehicular,14002.0,24,24.84,1,60.0,0.3388,Arrendada,,0
CLI008245,2025-11-23,34,F,Casado,Postgrado,0,Jubilado,3085.0,35.2,Hipotecario,16640.0,24,25.44,2,60.0,0.5589,Hipotecada,0.756,0
CLI008246,2025-02-02,27,F,Divorciado,Postgrado,0,Independiente,9674.0,27.5,Consumo,27574.0,36,14.85,3,,0.4799,Propia,,0
CLI008247,2025-02-14,42,M,Soltero,Universitario,0,Dependiente,3957.0,6.8,Vehicular,21076.0,60,5.53,2,0.0,0.052,Familiar,,0
CLI008248,2025-03-28,37,M,Soltero,Secundaria,1,Independiente,1509.0,3.4,Hipotecario,23151.0,84,22.71,7,0.0,0.2473,Familiar,0.789,0
CLI008249,2025-08-01,75,M,Casado,Secundaria,2,Dependiente,662.0,10.2,Empresarial,3551.0,36,19.47,3,0.0,0.2664,Arrendada,,0
CLI008250,2026-03-29,49,M,Soltero,Universitario,2,Dependiente,3703.0,8.5,Consumo,3697.0,12,12.69,4,0.0,0.3399,Arrendada,,0
CLI008251,2025-04-25,37,M,Casado,Técnico,2,Dependiente,2136.0,20.2,Empresarial,11485.0,24,11.94,5,60.0,0.3754,Arrendada,,0
CLI008252,2026-01-11,30,F,Casado,Técnico,0,Independiente,1896.0,2.6,Hipotecario,16342.0,24,14.74,2,120.0,0.5554,Propia,0.74,1
CLI008253,2025-05-30,21,F,Divorciado,Técnico,2,Dependiente,2432.0,21.9,Hipotecario,26184.0,24,19.66,2,0.0,0.2373,Arrendada,0.912,0
CLI008254,2026-03-28,30,M,Soltero,Secundaria,2,Independiente,1120.0,5.1,Vehicular,34069.0,12,21.69,3,60.0,0.4586,Arrendada,,1
CLI008255,2025-04-13,43,F,Casado,Universitario,1,Jubilado,1604.0,0.2,Consumo,14731.0,60,25.75,3,180.0,0.5606,Arrendada,,0
CLI008256,2025-06-26,57,M,Casado,Universitario,2,Independiente,2670.0,6.7,Consumo,26173.0,60,14.03,2,120.0,0.5243,Arrendada,,0
CLI008257,2026-02-09,54,M,Casado,Universitario,2,Dependiente,4316.0,3.9,Consumo,23999.0,36,22.5,1,0.0,0.3572,Familiar,,0
CLI008258,2026-02-28,44,F,Soltero,Secundaria,1,Dependiente,784.0,6.1,Vehicular,1310.0,60,33.26,2,30.0,0.2399,Propia,,0
CLI008259,2025-07-05,38,F,Soltero,Técnico,4,Dependiente,1656.0,11.8,Consumo,6904.0,84,14.56,4,60.0,0.3711,Arrendada,,0
CLI008260,2025-04-24,44,F,Casado,Técnico,0,Independiente,3194.0,2.4,Consumo,40825.0,60,27.85,1,60.0,0.2281,Propia,,0
CLI008261,2025-10-26,36,M,Soltero,Técnico,0,Dependiente,1980.0,22.7,Consumo,1986.0,36,8.67,1,0.0,0.1564,Familiar,,1
CLI008262,2025-11-19,60,M,Casado,Postgrado,0,Dependiente,7672.0,2.0,Vehicular,10897.0,24,22.54,2,0.0,0.4345,Arrendada,,0
CLI008263,2025-11-06,39,F,Soltero,Universitario,1,Dependiente,5729.0,7.9,Hipotecario,18753.0,48,26.06,2,30.0,0.0667,Arrendada,0.65,0
CLI008264,2025-04-18,41,F,Soltero,Técnico,3,Dependiente,1286.0,2.2,Vehicular,6347.0,24,27.38,3,30.0,0.2996,Propia,,0
CLI008265,2025-09-25,18,M,Soltero,Técnico,4,Independiente,,0.6,Hipotecario,3534.0,36,28.3,1,0.0,0.253,Familiar,0.794,0
CLI008266,2026-03-24,39,F,Casado,Universitario,4,Independiente,2691.0,0.3,Consumo,4313.0,24,9.24,4,180.0,0.3037,Arrendada,,1
CLI008267,2025-04-07,51,M,Casado,Técnico,4,Empresario,2048.0,0.9,Vehicular,2946.0,60,13.33,3,180.0,0.285,Propia,,0
CLI008268,2025-06-28,30,M,Soltero,Técnico,3,Sin empleo,1333.0,9.0,Consumo,5555.0,24,13.44,1,60.0,0.2607,Arrendada,,1
CLI008269,2025-11-15,33,F,Soltero,Postgrado,1,Empresario,10943.0,,Hipotecario,153652.0,12,14.49,0,120.0,0.3029,Arrendada,0.873,0
CLI008270,2026-03-21,50,M,Casado,Técnico,2,Independiente,1128.0,,Vehicular,11790.0,24,29.25,3,0.0,0.4189,Familiar,,0
CLI008271,2025-01-29,25,F,Soltero,Secundaria,0,Dependiente,1679.0,12.8,Consumo,1000.0,36,17.72,4,0.0,0.4501,Propia,,0
CLI008272,2025-01-10,53,F,Soltero,Secundaria,0,Jubilado,2039.0,1.4,Consumo,15683.0,24,14.63,2,0.0,0.116,Arrendada,,1
CLI008273,2025-07-23,36,F,Soltero,Postgrado,3,Dependiente,2585.0,2.3,Hipotecario,13470.0,24,23.38,4,,0.4512,Hipotecada,0.706,0
CLI008274,2026-01-01,37,M,Soltero,Postgrado,1,Dependiente,3414.0,3.2,Hipotecario,13421.0,48,19.39,3,180.0,0.5284,Arrendada,0.82,1
CLI008275,2026-03-01,29,F,Casado,Universitario,1,Dependiente,3048.0,13.2,Vehicular,10276.0,48,17.15,1,,0.6048,Arrendada,,0
CLI008276,2026-02-05,46,F,Divorciado,Universitario,0,Dependiente,4058.0,15.7,Hipotecario,9710.0,48,13.83,2,30.0,0.3893,Arrendada,0.625,0
CLI008277,2025-04-14,69,M,Soltero,Técnico,0,Dependiente,1572.0,2.4,Consumo,46299.0,24,13.11,2,60.0,0.4887,Propia,,0
CLI008278,2025-03-16,50,M,Soltero,Universitario,2,Independiente,2640.0,40.0,Hipotecario,21334.0,60,26.63,0,0.0,0.0556,Familiar,0.679,0
CLI008279,2025-02-15,32,F,Casado,Técnico,3,Empresario,1938.0,1.0,Consumo,49098.0,36,14.93,0,30.0,0.4563,Arrendada,,1
CLI008280,2025-11-04,54,M,Soltero,Secundaria,1,Dependiente,,12.7,Hipotecario,155944.0,24,16.08,5,0.0,0.2914,Hipotecada,0.924,0
CLI008281,2025-05-20,38,M,Divorciado,Secundaria,2,Jubilado,500.0,4.1,Vehicular,21748.0,24,13.31,3,60.0,0.2477,Familiar,,1
CLI008282,2026-02-27,57,M,Soltero,Universitario,2,Sin empleo,2745.0,29.1,Consumo,5898.0,48,14.73,3,120.0,,Familiar,,0
CLI008283,2025-10-22,50,M,Soltero,Técnico,1,Dependiente,1218.0,23.8,Vehicular,31856.0,24,12.05,1,30.0,0.1776,Propia,,0
CLI008284,2025-01-06,18,M,Casado,Postgrado,1,Dependiente,,3.3,Consumo,42638.0,36,15.48,6,0.0,0.1524,Familiar,,0
CLI008285,2025-04-20,30,F,Casado,Técnico,2,Independiente,1490.0,4.0,Consumo,6585.0,36,17.48,5,0.0,0.4204,Hipotecada,,0
CLI008286,2026-03-06,52,F,Casado,Postgrado,1,Dependiente,3906.0,8.5,Consumo,8838.0,36,21.73,2,0.0,0.2935,Propia,,0
CLI008287,2025-03-01,43,F,Viudo,Técnico,1,Dependiente,1863.0,10.9,Consumo,36061.0,84,12.89,4,0.0,0.1854,Propia,,0
CLI008288,2025-03-08,30,F,Soltero,Universitario,1,Dependiente,2362.0,7.4,Consumo,3274.0,24,15.01,3,0.0,0.47,Propia,,0
CLI008289,2026-02-22,35,M,Casado,Técnico,0,Independiente,,1.3,Consumo,26774.0,36,16.66,8,30.0,0.4888,Arrendada,,0
CLI008290,2025-04-06,21,F,Soltero,Técnico,1,Dependiente,1986.0,7.6,Consumo,12072.0,12,27.43,1,0.0,0.2766,Familiar,,0
CLI008291,2025-10-27,41,F,Casado,Técnico,3,Independiente,1254.0,3.2,Consumo,4858.0,12,19.66,1,0.0,0.2719,Familiar,,0
CLI008292,2025-09-10,66,M,Casado,Universitario,1,Jubilado,4305.0,1.4,Hipotecario,33053.0,36,28.53,0,0.0,0.1105,Propia,0.535,0
CLI008293,2025-07-28,50,M,Casado,Secundaria,2,Sin empleo,1435.0,1.1,Hipotecario,1314.0,48,11.95,2,60.0,0.5322,Hipotecada,0.556,0
CLI008294,2025-09-23,66,M,Casado,Técnico,2,Dependiente,1454.0,2.2,Hipotecario,14897.0,48,13.47,2,0.0,0.4514,Hipotecada,0.903,0
CLI008295,2025-06-30,51,M,Casado,Universitario,4,Independiente,5771.0,0.9,Consumo,27504.0,36,14.89,3,0.0,,Familiar,,0
CLI008296,2025-10-25,53,F,Casado,Técnico,2,Dependiente,2586.0,1.8,Vehicular,52600.0,36,27.03,1,0.0,0.0276,Propia,,0
CLI008297,2025-04-14,63,M,Casado,Técnico,0,Dependiente,1384.0,2.1,Empresarial,9523.0,24,18.38,3,0.0,0.363,Familiar,,0
CLI008298,2026-01-31,46,F,Casado,Técnico,0,Independiente,3563.0,3.7,Empresarial,1524.0,36,21.77,0,60.0,0.2956,Hipotecada,,0
CLI008299,2025-10-23,39,M,Soltero,Universitario,2,Empresario,938.0,2.3,Consumo,4369.0,84,17.48,4,180.0,0.1225,Arrendada,,1
CLI008300,2025-10-31,53,F,Divorciado,Técnico,2,Dependiente,3184.0,7.9,Hipotecario,11957.0,36,16.39,3,90.0,0.3193,Familiar,0.604,0
CLI008301,2025-04-23,57,M,Soltero,Técnico,3,Dependiente,2523.0,20.1,Vehicular,12342.0,12,8.22,2,0.0,,Propia,,0
CLI008302,2025-06-06,36,F,Casado,Secundaria,2,Empresario,,26.1,Consumo,84268.0,48,17.87,4,30.0,0.0312,Propia,,1
CLI008303,2025-12-25,34,F,Divorciado,Universitario,1,Independiente,2632.0,1.4,Consumo,17082.0,48,29.33,1,0.0,0.4693,Propia,,0
CLI008304,2026-02-21,43,M,Divorciado,Universitario,2,Dependiente,3068.0,3.4,Vehicular,20347.0,36,17.35,4,0.0,0.0117,Arrendada,,0
CLI008305,2025-07-06,51,M,Soltero,Universitario,2,Dependiente,3172.0,0.4,Empresarial,4705.0,48,11.26,3,0.0,0.3007,Familiar,,0
CLI008306,2026-03-21,50,M,Casado,Técnico,3,Dependiente,1044.0,15.4,Vehicular,14966.0,36,22.52,2,0.0,0.4168,Propia,,0
CLI008307,2025-12-09,26,F,Soltero,Técnico,1,Independiente,2244.0,8.3,Empresarial,10427.0,12,25.78,2,0.0,0.2021,Propia,,0
CLI008308,2025-10-23,63,M,Casado,Secundaria,0,Dependiente,1883.0,0.3,Hipotecario,10274.0,24,20.93,2,0.0,0.5988,Hipotecada,0.802,0
CLI008309,2026-02-23,34,F,Soltero,Universitario,0,Dependiente,5761.0,2.0,Consumo,4884.0,120,24.67,3,,0.3607,Propia,,1
CLI008310,2026-02-28,39,M,Casado,Universitario,0,Jubilado,2858.0,0.3,Consumo,7765.0,48,29.39,4,60.0,0.1746,Propia,,0
CLI008311,2025-09-07,32,M,Viudo,Técnico,2,Dependiente,2160.0,40.0,Consumo,3257.0,48,12.27,4,0.0,0.2719,Propia,,0
CLI008312,2026-01-25,71,F,Divorciado,Universitario,1,Dependiente,5654.0,20.2,Hipotecario,3514.0,60,16.11,3,30.0,0.2537,Hipotecada,0.917,0
CLI008313,2025-07-19,44,M,Soltero,Postgrado,1,Independiente,5856.0,7.1,Consumo,21488.0,36,20.24,2,0.0,0.129,Hipotecada,,0
CLI008314,2025-06-24,32,F,Soltero,Secundaria,2,Dependiente,2215.0,,Hipotecario,5177.0,48,12.99,4,,0.3423,Hipotecada,0.748,0
CLI008315,2026-02-13,51,M,Soltero,Postgrado,1,Dependiente,4053.0,6.3,Consumo,50238.0,36,15.7,3,0.0,0.3039,Familiar,,0
CLI008316,2025-11-05,50,F,Casado,Universitario,2,Dependiente,2981.0,1.7,Hipotecario,15128.0,24,16.11,3,30.0,0.1924,Arrendada,0.679,0
CLI008317,2025-02-14,39,M,Casado,Universitario,3,Independiente,1925.0,16.1,Empresarial,143928.0,36,12.77,4,120.0,0.4649,Propia,,0
CLI008318,2025-09-08,51,F,Soltero,Postgrado,2,Empresario,7694.0,0.7,Hipotecario,19080.0,36,26.15,2,30.0,,Familiar,0.863,0
CLI008319,2025-06-29,32,M,Soltero,Postgrado,4,Independiente,4122.0,0.6,Consumo,4559.0,36,11.83,2,0.0,0.4552,Propia,,1
CLI008320,2026-01-02,36,M,Soltero,Técnico,2,Dependiente,2817.0,0.8,Hipotecario,4111.0,60,18.44,4,0.0,0.3176,Propia,0.8,0
CLI008321,2025-11-25,19,F,Casado,Técnico,1,Dependiente,2657.0,11.1,Vehicular,2397.0,24,7.16,5,0.0,0.4055,Arrendada,,0
CLI008322,2026-01-02,27,M,Divorciado,Universitario,2,Dependiente,6980.0,11.6,Empresarial,19484.0,48,14.92,5,0.0,0.3057,Familiar,,0
CLI008323,2025-04-16,61,M,Soltero,Universitario,0,Dependiente,4152.0,18.9,Consumo,23941.0,60,8.32,4,0.0,0.138,Propia,,0
CLI008324,2026-01-31,60,M,Casado,Secundaria,3,Dependiente,1251.0,16.0,Hipotecario,3802.0,36,13.78,2,0.0,0.3412,Familiar,0.822,0
CLI008325,2026-03-28,42,M,Divorciado,Postgrado,2,Independiente,3372.0,0.5,Hipotecario,77416.0,12,23.34,0,,0.1408,Hipotecada,0.877,0
CLI008326,2025-05-30,60,F,Casado,Universitario,1,Dependiente,4183.0,6.7,Hipotecario,60715.0,60,18.26,3,0.0,0.5198,Propia,0.677,0
CLI008327,2026-01-11,40,F,Soltero,Secundaria,3,Independiente,2094.0,7.1,Vehicular,53809.0,48,21.14,2,0.0,0.2447,Propia,,0
CLI008328,2025-09-10,39,M,Casado,Postgrado,0,Dependiente,,7.2,Consumo,29491.0,12,11.18,1,60.0,0.3704,Propia,,0
CLI008329,2026-02-08,42,F,Divorciado,Postgrado,1,Dependiente,5319.0,,Consumo,10215.0,36,19.63,3,0.0,0.3121,Arrendada,,0
CLI008330,2025-01-13,40,F,Soltero,Técnico,2,Independiente,2066.0,2.1,Consumo,14738.0,84,11.96,2,0.0,0.2767,Propia,,0
CLI008331,2025-12-17,39,M,Viudo,Universitario,2,Independiente,5374.0,1.4,Vehicular,2225.0,12,11.42,3,30.0,0.28,Propia,,1
CLI008332,2025-05-17,54,M,Soltero,Técnico,0,Dependiente,2129.0,1.4,Empresarial,44544.0,36,9.57,5,120.0,0.2341,Hipotecada,,1
CLI008333,2026-03-15,43,M,Soltero,Secundaria,0,Empresario,1647.0,2.3,Empresarial,11835.0,24,10.16,4,90.0,0.2269,Propia,,0
CLI008334,2025-04-26,49,F,Divorciado,Universitario,3,Independiente,6553.0,19.1,Hipotecario,21546.0,36,24.1,3,30.0,0.5645,Familiar,0.768,0
CLI008335,2025-08-28,53,M,Divorciado,Universitario,0,Dependiente,4295.0,5.2,Consumo,25745.0,60,25.95,5,0.0,,Hipotecada,,0
CLI008336,2025-01-10,46,M,Soltero,Secundaria,1,Dependiente,594.0,2.2,Consumo,7259.0,48,9.03,4,0.0,0.3979,Arrendada,,1
CLI008337,2025-08-28,31,M,Soltero,Universitario,4,Dependiente,5718.0,26.8,Consumo,44393.0,48,16.81,3,0.0,0.1797,Familiar,,0
CLI008338,2025-09-10,27,F,Divorciado,Técnico,1,Dependiente,1536.0,8.9,Hipotecario,36865.0,48,23.36,3,0.0,0.3959,Familiar,0.585,0
