id_credito,anio_originacion,plazo_meses,edad,ingreso_mensual,score_buro,deuda_ingreso,num_productos,pd_modelo,default_obs
2248,2022,24,24,4737.0,651,0.252,3,0.063215,0
2249,2023,24,36,3014.0,625,0.2148,3,0.067408,0
2250,2023,24,47,8221.0,703,0.0497,4,0.066465,0
2251,2021,48,36,1990.0,650,0.0954,4,0.036091,0
2252,2021,24,53,4584.0,543,0.6408,2,0.027934,0
2253,2022,36,23,6668.0,581,0.0845,1,0.028016,0
2254,2021,60,37,5832.0,621,0.4702,1,0.081208,0
2255,2022,12,25,3434.0,727,0.5288,1,0.732362,1
2256,2022,48,41,6837.0,582,0.328,2,0.022875,0
2257,2021,60,46,3156.0,481,0.4723,1,0.00621,0
2258,2021,12,33,4860.0,655,0.3743,3,0.064267,0
2259,2023,48,22,6808.0,559,0.1781,1,0.014911,1
2260,2022,24,39,6195.0,517,0.1498,4,0.001189,0
2261,2022,24,42,3507.0,621,0.3501,2,0.056044,0
2262,2022,12,42,8944.0,697,0.1828,1,0.145887,0
2263,2023,60,50,5132.0,574,0.2493,2,0.019428,0
2264,2022,36,27,7126.0,659,0.491,1,0.254317,0
2265,2023,24,44,10557.0,674,0.1591,2,0.072832,0
2266,2021,36,49,8593.0,683,0.3917,2,0.112185,0
2267,2021,36,22,8605.0,561,0.5169,3,0.010095,0
2268,2022,48,41,5412.0,530,0.1708,2,0.006882,1
2269,2023,48,32,7310.0,541,0.3197,4,0.003404,0
2270,2022,24,37,5469.0,683,0.446,1,0.257368,0
2271,2022,36,41,2685.0,673,0.0371,1,0.14818,0
2272,2022,48,33,5718.0,543,0.2244,3,0.008456,0
2273,2021,36,31,5587.0,790,0.1219,2,0.603165,1
2274,2021,48,38,6580.0,533,0.1664,1,0.007841,0
2275,2022,48,27,4610.0,699,0.5206,3,0.315753,0
2276,2021,60,27,3359.0,741,0.3128,2,0.432816,0
2277,2023,12,44,6824.0,628,0.3014,2,0.065604,0
2278,2021,36,26,2549.0,558,0.0536,3,0.008751,0
2279,2022,24,44,10193.0,560,0.0443,3,0.003258,0
2280,2023,60,42,4378.0,599,0.4326,1,0.052745,0
2281,2022,48,22,5557.0,706,0.1517,2,0.183447,1
2282,2021,24,31,6498.0,524,0.1702,3,0.004858,0
2283,2021,60,49,6603.0,472,0.3441,1,0.003877,0
2284,2023,36,28,2430.0,648,0.1988,1,0.152255,0
2285,2021,36,33,7421.0,666,0.1497,1,0.181036,0
2286,2022,24,42,5719.0,777,0.2047,1,0.760667,1
2287,2022,24,45,3577.0,509,0.6267,2,0.013844,0
2288,2023,60,35,3378.0,609,0.1883,3,0.050574,0
2289,2022,12,32,4159.0,712,0.3556,2,0.442606,0
2290,2022,36,52,2567.0,629,0.4669,1,0.207343,0
2291,2022,12,55,11628.0,604,0.2122,3,0.014348,0
2292,2021,36,47,10333.0,683,0.8083,1,0.332515,1
2293,2023,36,38,6160.0,572,0.319,2,0.024908,0
2294,2022,48,29,4395.0,688,0.527,1,0.357922,1
2295,2021,24,29,4454.0,519,0.3554,2,0.011902,0
2296,2021,12,43,7180.0,498,0.3615,1,0.004559,0
2297,2021,36,42,11836.0,598,0.4301,1,0.038009,1
2298,2021,36,52,3695.0,414,0.2337,4,0.001,0
2299,2022,36,44,2811.0,626,0.3782,2,0.117425,0
2300,2022,24,22,10655.0,481,0.4421,4,0.002641,0
2301,2023,24,48,2011.0,642,0.1751,2,0.063744,0
2302,2021,36,28,2968.0,634,0.4034,2,0.09219,1
2303,2023,36,34,4344.0,614,0.3352,4,0.024277,0
2304,2023,48,40,2252.0,654,0.3133,2,0.141644,0
2305,2023,48,57,8570.0,636,0.2172,1,0.054058,0
2306,2022,36,69,7544.0,596,0.133,2,0.01892,0
2307,2021,48,44,3687.0,766,0.4585,1,0.614846,1
2308,2023,24,36,9319.0,651,0.2707,4,0.027386,0
2309,2022,36,43,10144.0,681,0.2277,1,0.082283,0
2310,2022,24,46,4644.0,705,0.1374,3,0.141133,0
2311,2021,48,34,3923.0,673,0.2028,1,0.180182,0
2312,2023,60,55,15211.0,785,0.5842,1,0.705888,1
2313,2023,36,40,7049.0,633,0.1115,1,0.033065,0
2314,2021,24,42,5587.0,619,0.3729,1,0.099058,1
2315,2022,24,44,9718.0,568,0.2766,1,0.020506,1
2316,2021,12,42,5716.0,599,0.5422,1,0.10275,0
2317,2023,36,46,3817.0,561,0.4468,1,0.034617,0
2318,2021,60,31,5116.0,674,0.3062,3,0.132464,0
2319,2021,24,32,8261.0,547,0.2928,2,0.014078,0
2320,2021,60,26,1815.0,625,0.2172,2,0.06311,0
2321,2022,36,42,4256.0,664,0.1524,2,0.127863,0
2322,2022,36,45,9814.0,632,0.0995,3,0.030857,0
2323,2023,24,42,3805.0,548,0.1497,1,0.011295,0
2324,2022,12,54,10647.0,675,0.4543,2,0.116048,0
2325,2022,60,37,9970.0,613,0.3236,1,0.047586,0
2326,2023,24,44,4756.0,390,0.2132,4,0.001,0
2327,2022,24,27,3699.0,541,0.0994,2,0.006265,0
2328,2023,48,34,4257.0,732,0.4288,4,0.316412,0
2329,2021,12,44,18626.0,738,0.0917,3,0.068367,0
2330,2022,12,46,12547.0,662,0.4231,1,0.089845,0
2331,2021,48,35,5233.0,682,0.0829,2,0.15018,1
2332,2022,36,37,3626.0,557,0.0503,2,0.01212,0
2333,2023,24,22,5211.0,599,0.1673,3,0.029169,0
2334,2021,24,34,5552.0,718,0.1998,1,0.41154,0
2335,2021,60,46,2639.0,654,0.4016,3,0.072542,0
2336,2023,24,43,5115.0,625,0.352,1,0.086467,0
2337,2022,12,43,9520.0,605,0.1322,2,0.024313,0
2338,2021,60,38,1999.0,713,0.1573,3,0.186027,0
2339,2022,24,38,7430.0,709,0.3467,1,0.225308,1
2340,2023,60,31,9773.0,671,0.4336,1,0.231163,0
2341,2022,24,44,3713.0,625,0.1917,1,0.093996,1
2342,2021,12,42,11465.0,591,0.257,1,0.021634,0
2343,2023,36,42,3480.0,675,0.4803,2,0.354997,1
2344,2021,24,32,6127.0,531,0.054,3,0.001824,0
2345,2022,36,22,4216.0,548,0.1008,3,0.00827,0
2346,2023,36,48,4215.0,503,0.2755,3,0.00241,0
2347,2022,36,33,3610.0,718,0.4802,1,0.525241,1
2348,2023,60,29,6969.0,562,0.2823,1,0.020746,0
2349,2022,48,44,7513.0,652,0.1731,2,0.062253,0
2350,2021,12,34,4759.0,609,0.4592,1,0.085729,0
2351,2022,48,48,2490.0,850,0.3978,3,0.961308,1
2352,2022,24,44,6012.0,655,0.5049,4,0.074131,0
2353,2022,24,44,6069.0,471,0.256,3,0.001891,0
2354,2022,48,24,4410.0,714,0.3711,4,0.155058,0
2355,2023,36,50,12502.0,589,0.0907,4,0.007751,0
2356,2023,24,40,2249.0,603,0.0593,1,0.031925,0
2357,2022,12,34,1622.0,566,0.0568,2,0.015497,0
2358,2023,24,39,3410.0,635,0.0698,3,0.044104,0
2359,2021,36,22,7011.0,634,0.2776,2,0.087292,0
2360,2021,12,42,2899.0,568,0.3554,2,0.018586,0
2361,2021,36,27,3009.0,579,0.3356,1,0.028944,0
2362,2022,12,24,7907.0,628,0.1818,2,0.062484,0
2363,2021,36,22,6194.0,432,0.4113,1,0.003998,0
2364,2022,12,49,5934.0,504,0.2962,1,0.013568,0
2365,2022,12,31,7264.0,753,0.1913,1,0.484927,0
2366,2022,36,53,3974.0,646,0.693,1,0.338725,1
2367,2023,36,32,4066.0,578,0.2498,1,0.030508,0
2368,2021,24,22,7368.0,484,0.1811,2,0.003067,0
2369,2021,12,26,2509.0,615,0.3517,2,0.084167,0
2370,2021,48,50,1684.0,698,0.3689,1,0.368347,1
2371,2021,48,36,3957.0,831,0.1641,2,0.779003,0
2372,2022,24,32,7828.0,771,0.2681,1,0.766733,1
2373,2023,24,39,5585.0,549,0.092,3,0.004861,0
2374,2021,24,43,7545.0,580,0.193,2,0.011534,0
2375,2023,36,49,1793.0,502,0.2961,1,0.008031,0
2376,2021,36,52,5755.0,552,0.1021,1,0.011987,0
2377,2022,60,34,6815.0,602,0.2638,2,0.040362,0
2378,2022,24,24,2501.0,590,0.5689,2,0.120158,0
2379,2021,36,33,7563.0,784,0.3553,2,0.724326,1
2380,2023,12,40,4648.0,514,0.2293,2,0.008017,0
2381,2021,36,28,20000.0,616,0.2551,2,0.021261,0
2382,2022,48,28,1655.0,454,0.0877,4,0.001,0
2383,2021,24,41,9745.0,646,0.2282,2,0.040844,0
2384,2023,36,37,4036.0,512,0.3137,1,0.00606,0
2385,2023,36,38,2189.0,708,0.5124,2,0.265013,0
2386,2021,24,30,3776.0,596,0.2622,1,0.06599,0
2387,2022,12,35,5646.0,507,0.1714,1,0.00402,0
2388,2021,24,28,8256.0,451,0.3608,3,0.002095,0
2389,2023,36,46,11626.0,541,0.8101,1,0.035912,0
2390,2022,36,48,10006.0,639,0.0749,3,0.011732,0
2391,2021,36,22,3033.0,653,0.288,2,0.214283,1
2392,2022,36,28,8648.0,580,0.5405,2,0.049111,0
2393,2021,36,23,5977.0,694,0.2458,3,0.217225,0
2394,2021,48,31,3543.0,529,0.0909,4,0.003435,0
2395,2022,24,37,4421.0,385,0.3757,1,0.001033,0
2396,2022,36,23,3446.0,642,0.145,3,0.031071,0
2397,2022,36,28,5007.0,723,0.5199,2,0.429864,1
2398,2021,12,27,3412.0,723,0.0574,2,0.207631,0
2399,2021,48,40,2940.0,516,0.3798,1,0.007429,0
2400,2021,36,38,6245.0,576,0.107,3,0.008281,0
2401,2023,12,30,6730.0,677,0.1351,3,0.08609,0
2402,2023,12,39,4475.0,569,0.5666,3,0.019938,0
2403,2022,48,32,9738.0,628,0.2521,1,0.058597,0
2404,2021,24,35,4315.0,562,0.0371,1,0.012168,0
2405,2022,48,54,4224.0,532,0.3105,2,0.006268,0
2406,2022,36,51,6838.0,548,0.2878,1,0.019572,0
2407,2022,48,25,4600.0,696,0.434,1,0.402231,0
2408,2023,36,46,5128.0,621,0.1377,1,0.060899,0
2409,2022,36,46,1394.0,721,0.361,1,0.496649,0
2410,2022,48,26,4956.0,661,0.5659,4,0.11144,0
2411,2021,36,46,1971.0,748,0.5735,3,0.45794,0
2412,2021,24,53,2669.0,685,0.5955,1,0.413771,1
2413,2021,48,26,2521.0,680,0.3068,3,0.153575,0
2414,2023,24,28,2918.0,610,0.2904,1,0.056885,0
2415,2021,48,48,3735.0,850,0.2792,3,0.829639,0
2416,2021,36,40,3854.0,629,0.2457,1,0.078894,0
2417,2021,36,43,6851.0,462,0.439,2,0.002518,0
2418,2022,24,41,5493.0,641,0.3895,1,0.121909,0
2419,2021,36,41,1900.0,541,0.1197,2,0.006976,0
2420,2022,24,24,5124.0,701,0.2043,2,0.235226,1
2421,2021,36,48,5763.0,678,0.3633,1,0.235798,0
2422,2023,12,49,4170.0,604,0.2255,3,0.030958,0
2423,2022,60,35,4767.0,548,0.142,2,0.006882,0
2424,2022,12,37,5405.0,631,0.0863,1,0.049223,0
2425,2022,12,22,7203.0,568,0.6694,2,0.074021,0
2426,2022,36,43,2236.0,683,0.2058,1,0.19616,0
2427,2022,36,43,4350.0,664,0.2473,2,0.144596,0
2428,2021,60,37,10448.0,850,0.1353,2,0.670454,1
2429,2021,12,49,9980.0,584,0.5686,2,0.045373,0
2430,2023,24,34,7521.0,595,0.3331,2,0.031429,0
2431,2022,24,43,6428.0,607,0.0353,1,0.043315,0
2432,2021,24,27,11241.0,611,0.0596,2,0.022085,0
2433,2023,48,37,12822.0,702,0.4439,1,0.21203,0
2434,2023,48,36,4608.0,597,0.2236,1,0.055672,0
2435,2022,48,40,3027.0,777,0.3305,3,0.584002,1
2436,2022,36,34,4293.0,666,0.5474,1,0.336431,1
2437,2021,36,36,20000.0,581,0.4401,1,0.013035,0
2438,2023,36,46,2242.0,560,0.3513,1,0.027449,0
2439,2021,48,33,3884.0,703,0.3822,4,0.334847,1
2440,2022,24,22,2425.0,622,0.4465,1,0.144745,0
2441,2021,48,55,5231.0,620,0.1376,3,0.012996,0
2442,2023,12,51,2694.0,572,0.2606,2,0.021194,0
2443,2021,24,25,4655.0,615,0.4265,2,0.126444,0
2444,2023,12,44,1854.0,568,0.2153,2,0.03256,0
2445,2022,12,32,6693.0,728,0.0579,2,0.197904,0
2446,2022,36,40,9056.0,677,0.3727,2,0.103589,0
2447,2023,12,40,4056.0,606,0.4593,1,0.11378,0
2448,2021,48,35,4594.0,604,0.3627,3,0.03962,0
2449,2023,12,30,4529.0,627,0.3226,3,0.047343,0
2450,2021,36,31,5380.0,619,0.1798,4,0.017062,0
2451,2021,24,28,4822.0,543,0.5767,3,0.018789,0
2452,2023,24,29,7216.0,467,0.2408,1,0.002395,0
2453,2022,36,37,9104.0,556,0.1094,1,0.005376,0
2454,2023,12,30,3271.0,609,0.2704,2,0.047976,0
2455,2021,24,44,4210.0,560,0.2188,1,0.017196,0
2456,2022,48,52,7714.0,685,0.2913,1,0.114735,0
2457,2022,36,32,2414.0,601,0.076,1,0.044813,0
2458,2023,12,40,1835.0,769,0.3546,1,0.615726,1
2459,2022,36,42,5504.0,575,0.3061,1,0.030655,0
2460,2021,36,42,6299.0,631,0.5069,2,0.104054,0
2461,2022,60,38,3425.0,596,0.2295,4,0.018632,0
2462,2023,36,45,3680.0,655,0.3247,1,0.101356,0
2463,2023,36,42,3361.0,705,0.3969,1,0.50688,1
2464,2023,24,25,3186.0,668,0.2241,4,0.11012,0
2465,2022,36,46,6952.0,457,0.4864,2,0.003594,0
2466,2023,24,46,2724.0,659,0.2306,2,0.167048,0
2467,2021,36,30,4304.0,539,0.2424,1,0.017077,0
2468,2023,36,38,3125.0,595,0.1073,1,0.031179,1
2469,2022,48,44,2374.0,675,0.0585,2,0.08526,0
2470,2022,48,35,7594.0,530,0.3983,1,0.016741,0
2471,2022,48,48,3790.0,712,0.0841,3,0.092687,1
2472,2021,36,61,5400.0,591,0.1567,2,0.019027,0
2473,2023,36,30,2312.0,793,0.0686,4,0.646231,1
2474,2021,24,24,3392.0,625,0.4351,2,0.130908,0
2475,2023,36,41,7173.0,756,0.3915,1,0.378497,0
2476,2021,36,45,17919.0,715,0.3103,2,0.108497,0
2477,2021,24,35,1830.0,571,0.4648,1,0.073275,0
2478,2021,36,52,4445.0,515,0.2999,3,0.00503,0
2479,2022,36,24,6040.0,629,0.1198,1,0.067925,0
2480,2022,36,44,3612.0,573,0.2944,2,0.016669,0
2481,2021,36,31,7516.0,746,0.3383,3,0.205403,0
2482,2021,60,55,3186.0,600,0.4256,1,0.062584,0
2483,2021,12,57,5308.0,595,0.2642,2,0.013504,0
2484,2022,48,30,3786.0,508,0.0894,3,0.004076,0
2485,2021,24,32,9043.0,653,0.3033,1,0.076909,1
2486,2022,36,46,3505.0,526,0.6055,1,0.029672,0
2487,2022,36,34,4122.0,655,0.6228,1,0.369515,0
2488,2022,36,37,7886.0,666,0.0826,3,0.050146,0
2489,2022,24,38,2939.0,560,0.2342,1,0.020194,0
2490,2022,60,22,5087.0,696,0.4746,4,0.171521,0
2491,2022,12,37,1976.0,598,0.6082,1,0.12692,0
2492,2021,60,31,2853.0,502,0.2029,2,0.004553,0
2493,2022,24,33,5950.0,743,0.142,1,0.350756,0
2494,2021,36,52,2995.0,546,0.4599,3,0.016422,0
2495,2023,24,25,3743.0,660,0.1956,1,0.10728,0
2496,2021,24,46,6289.0,654,0.0615,2,0.028949,0
2497,2021,24,35,3679.0,651,0.0381,4,0.038255,0
2498,2022,24,35,7416.0,649,0.4084,2,0.142437,0
2499,2023,36,45,5474.0,542,0.337,2,0.009812,0
2500,2023,48,41,6111.0,755,0.1307,3,0.326561,0
2501,2022,12,43,9141.0,696,0.2578,3,0.095442,0
2502,2023,48,47,5767.0,658,0.1606,3,0.03358,0
2503,2022,60,34,10609.0,513,0.3956,1,0.00598,0
2504,2022,36,31,7751.0,541,0.3394,3,0.004721,0
2505,2023,24,27,3783.0,672,0.5531,3,0.244609,0
2506,2022,24,29,9382.0,459,0.2693,1,0.003469,0
2507,2023,60,67,5608.0,647,0.0439,2,0.089844,0
2508,2022,48,50,4035.0,513,0.5986,1,0.029915,0
2509,2022,60,24,5649.0,550,0.2528,1,0.029683,0
2510,2021,36,24,8571.0,507,0.7209,1,0.012621,0
2511,2022,24,42,6170.0,639,0.1066,3,0.037024,0
2512,2023,48,43,12224.0,709,0.4454,4,0.143106,1
2513,2021,24,43,8461.0,647,0.375,3,0.049195,0
2514,2021,12,35,6384.0,656,0.2967,1,0.077933,0
2515,2021,48,36,2942.0,633,0.0677,3,0.041098,0
2516,2021,36,41,4492.0,674,0.171,1,0.08852,0
2517,2023,36,38,5094.0,657,0.1174,1,0.080125,0
2518,2023,24,22,6963.0,402,0.5428,2,0.001703,0
2519,2023,12,35,6759.0,692,0.2035,4,0.10794,0
2520,2023,36,29,5350.0,684,0.1168,1,0.165299,0
2521,2023,48,39,5220.0,591,0.3814,2,0.036319,0
2522,2021,48,67,7046.0,462,0.1735,3,0.001,0
2523,2022,60,41,3199.0,639,0.2687,3,0.057959,0
2524,2021,48,34,11473.0,646,0.5661,1,0.070811,1
2525,2022,24,47,1766.0,584,0.3626,2,0.025927,0
2526,2022,24,42,10175.0,634,0.3521,3,0.052596,0
2527,2023,24,42,4805.0,705,0.1304,1,0.17159,0
2528,2023,36,44,8114.0,811,0.0471,1,0.712037,1
2529,2023,24,58,5895.0,631,0.6255,1,0.123042,0
2530,2021,36,26,5843.0,646,0.0494,3,0.063796,0
2531,2023,36,42,6484.0,554,0.2202,4,0.005245,0
2532,2023,12,28,7365.0,579,0.5211,2,0.053405,0
2533,2023,36,43,4170.0,609,0.1602,4,0.020816,0
2534,2023,36,28,8245.0,714,0.2635,4,0.183163,0
2535,2021,60,33,2858.0,685,0.1017,3,0.156252,0
2536,2022,48,35,4902.0,774,0.4496,2,0.815387,0
2537,2022,36,47,7465.0,500,0.2084,3,0.002409,0
2538,2021,36,47,8083.0,514,0.169,4,0.001912,0
2539,2021,24,25,6188.0,708,0.0359,3,0.15719,0
2540,2021,12,38,4037.0,735,0.1623,2,0.494973,1
2541,2021,36,30,7695.0,622,0.3555,3,0.05235,0
2542,2021,36,25,3517.0,300,0.1545,3,0.001,0
2543,2023,48,35,11798.0,560,0.6125,1,0.031741,0
2544,2023,24,34,4711.0,646,0.4303,1,0.138186,0
2545,2022,60,62,2276.0,548,0.3216,3,0.006931,0
2546,2021,48,42,2704.0,634,0.3318,3,0.073859,0
2547,2021,48,24,5023.0,771,0.3839,1,0.734231,1
2548,2021,24,32,5271.0,734,0.1919,2,0.361513,0
2549,2021,24,48,13159.0,684,0.3244,4,0.054549,0
2550,2022,48,58,2924.0,614,0.239,1,0.04401,1
2551,2023,24,22,5013.0,580,0.183,1,0.02688,0
2552,2022,36,22,2894.0,680,0.1763,2,0.134735,0
2553,2021,24,56,3842.0,622,0.2167,1,0.04101,0
2554,2022,36,41,11407.0,624,0.0752,1,0.023668,0
2555,2023,36,29,2785.0,495,0.246,3,0.001754,0
2556,2021,12,43,6591.0,562,0.0471,3,0.003074,0
2557,2021,12,22,5982.0,680,0.2061,3,0.125146,0
2558,2021,36,38,4856.0,531,0.5496,1,0.041715,0
2559,2022,48,41,6372.0,641,0.4657,1,0.12249,0
2560,2021,48,47,2752.0,653,0.3659,3,0.104292,0
2561,2023,24,27,11250.0,657,0.3134,3,0.065476,0
2562,2021,48,38,12867.0,664,0.2484,2,0.055898,0
2563,2023,24,28,5032.0,670,0.2631,3,0.118865,1
2564,2022,36,40,16507.0,570,0.0953,3,0.002454,0
2565,2021,24,29,4026.0,502,0.5467,3,0.008924,0
2566,2022,48,33,6004.0,550,0.2215,3,0.007769,1
2567,2021,60,28,10056.0,678,0.3398,3,0.099912,0
2568,2022,60,44,3907.0,523,0.0279,1,0.005391,0
2569,2023,12,46,2463.0,536,0.0341,2,0.005315,0
2570,2021,60,35,2195.0,536,0.2179,2,0.012773,0
2571,2022,36,38,13772.0,472,0.3004,1,0.001868,0
2572,2021,24,23,3772.0,528,0.007,4,0.002783,0
2573,2023,36,35,4479.0,700,0.2482,2,0.194162,0
2574,2023,24,37,2818.0,562,0.3972,3,0.018059,0
2575,2023,60,64,7896.0,480,0.1447,2,0.00178,0
2576,2021,36,26,3325.0,579,0.3393,1,0.062684,0
2577,2021,60,52,3844.0,660,0.2098,2,0.112767,0
2578,2021,12,47,5709.0,473,0.4022,1,0.005069,0
2579,2023,48,40,2887.0,696,0.3382,1,0.376031,0
2580,2021,36,55,4495.0,504,0.163,1,0.013131,0
2581,2022,24,41,9908.0,588,0.2054,3,0.012677,1
2582,2022,12,41,6088.0,587,0.2748,2,0.018762,0
2583,2021,36,37,5246.0,575,0.3365,4,0.027356,0
2584,2023,60,50,5472.0,614,0.3662,3,0.039598,0
2585,2022,36,48,4046.0,682,0.0581,2,0.146575,1
2586,2021,24,31,13334.0,616,0.2246,2,0.020845,0
2587,2022,12,24,3275.0,571,0.526,2,0.074479,0
2588,2023,36,35,5461.0,656,0.2279,1,0.209503,1
2589,2022,36,29,5206.0,636,0.0682,1,0.044956,0
2590,2023,24,37,8139.0,566,0.43,2,0.016499,0
2591,2022,12,50,8532.0,623,0.1048,3,0.02506,0
2592,2021,24,33,4837.0,559,0.2527,2,0.019552,0
2593,2021,36,37,5684.0,550,0.6145,2,0.028848,0
2594,2022,36,38,5792.0,684,0.4561,2,0.246418,0
2595,2023,24,46,1578.0,655,0.4452,1,0.15727,0
2596,2023,12,22,2221.0,681,0.2931,1,0.331425,0
2597,2022,12,31,3632.0,670,0.1448,3,0.137931,0
2598,2021,24,40,3712.0,549,0.3423,1,0.029935,0
2599,2022,12,50,2698.0,700,0.1545,1,0.140907,1
2600,2022,24,33,7149.0,596,0.2049,2,0.025901,0
2601,2021,24,22,4920.0,694,0.2545,3,0.175086,0
2602,2022,12,44,4415.0,609,0.0647,1,0.032954,0
2603,2021,24,31,2623.0,645,0.6523,2,0.171674,0
2604,2021,48,26,4807.0,647,0.1598,2,0.063085,0
2605,2023,48,31,1322.0,685,0.5699,3,0.371893,1
2606,2021,24,36,4530.0,489,0.2263,2,0.003645,0
2607,2023,24,31,5073.0,493,0.4029,3,0.004602,0
2608,2022,24,22,5547.0,673,0.229,1,0.151152,0
2609,2022,36,46,2248.0,648,0.1663,2,0.086016,0
2610,2022,24,50,5499.0,557,0.4935,2,0.022274,0
2611,2021,36,44,2920.0,649,0.3103,4,0.056718,0
2612,2023,60,26,3274.0,507,0.08,3,0.004617,0
2613,2021,36,35,7037.0,850,0.3842,1,0.976416,1
2614,2023,24,37,13454.0,724,0.5459,2,0.38471,0
2615,2023,12,43,5043.0,669,0.267,1,0.126801,1
2616,2023,36,44,3266.0,626,0.347,4,0.042042,0
2617,2023,36,30,5401.0,570,0.1514,2,0.021611,0
2618,2022,24,38,7860.0,515,0.0972,2,0.003657,0
2619,2023,24,42,6704.0,610,0.1375,1,0.026247,0
2620,2022,48,52,19371.0,551,0.242,3,0.003077,0
2621,2023,48,45,3437.0,555,0.309,2,0.02105,0
2622,2022,48,45,5575.0,506,0.1235,1,0.004384,0
2623,2021,24,38,10662.0,639,0.1605,1,0.049738,0
2624,2022,24,52,10333.0,589,0.36,2,0.016242,0
2625,2022,36,42,1854.0,662,0.4264,1,0.243083,0
2626,2022,24,29,4907.0,656,0.2139,4,0.085738,0
2627,2021,12,52,10324.0,638,0.4307,1,0.088741,0
2628,2021,36,44,20000.0,832,0.3588,1,0.645331,1
2629,2021,24,33,6988.0,685,0.0895,3,0.065248,0
2630,2021,24,33,4089.0,519,0.0918,1,0.005579,0
2631,2023,24,40,2967.0,656,0.3753,2,0.269416,0
2632,2021,48,42,14904.0,615,0.4525,2,0.029799,0
2633,2023,36,39,7075.0,512,0.3691,1,0.006614,0
2634,2021,48,41,3216.0,506,0.4682,4,0.008423,0
2635,2021,60,54,4440.0,656,0.4816,2,0.138352,0
2636,2022,60,48,5739.0,675,0.0544,1,0.112062,0
2637,2023,24,39,6450.0,536,0.588,2,0.018532,0
2638,2023,48,47,3134.0,697,0.5632,3,0.298593,0
2639,2023,36,27,3615.0,642,0.2359,2,0.108227,0
2640,2023,36,41,2151.0,715,0.3781,1,0.509816,0
2641,2023,48,56,8266.0,707,0.1133,2,0.094262,0
2642,2021,12,35,4143.0,607,0.5906,1,0.120888,0
2643,2021,24,29,6205.0,750,0.269,1,0.532225,1
2644,2023,24,31,10008.0,530,0.0745,2,0.005143,0
2645,2022,48,27,5486.0,811,0.2138,4,0.473399,0
2646,2021,24,30,4645.0,549,0.2149,2,0.009533,0
2647,2022,60,34,5415.0,616,0.1297,3,0.034582,0
2648,2022,24,23,5073.0,574,0.452,3,0.036373,1
2649,2021,36,38,9164.0,589,0.3412,1,0.076164,0
2650,2021,36,47,5741.0,850,0.2349,4,0.640406,0
2651,2021,36,28,3744.0,582,0.2258,3,0.026156,0
2652,2022,24,53,8299.0,688,0.5862,2,0.257484,0
2653,2023,36,43,9093.0,601,0.0652,2,0.008701,0
2654,2023,12,48,2517.0,694,0.1684,1,0.246422,1
2655,2022,36,31,10577.0,576,0.308,2,0.010868,0
2656,2022,24,46,5898.0,640,0.2279,1,0.06169,0
2657,2023,60,27,5663.0,670,0.2604,4,0.085466,0
2658,2022,12,46,8130.0,562,0.6675,1,0.041173,0
2659,2022,24,39,3702.0,840,0.4072,4,0.458479,0
2660,2022,60,43,7919.0,674,0.154,2,0.087308,0
2661,2023,24,26,4071.0,601,0.446,3,0.035049,0
2662,2023,24,29,2351.0,564,0.3025,1,0.038854,0
2663,2021,36,43,2984.0,627,0.0884,4,0.019357,0
2664,2021,36,28,6526.0,522,0.4251,3,0.011299,0
2665,2021,36,42,3063.0,762,0.343,2,0.410993,1
2666,2022,36,24,10993.0,654,0.0347,4,0.014228,0
2667,2021,48,46,8907.0,612,0.2939,2,0.045855,1
2668,2023,36,25,9573.0,703,0.3038,1,0.261524,0
2669,2023,24,43,5231.0,562,0.1507,1,0.029536,0
2670,2023,36,44,5591.0,527,0.446,1,0.017559,0
2671,2023,36,31,2706.0,609,0.0878,1,0.051647,0
2672,2021,24,43,8086.0,630,0.261,2,0.046603,0
2673,2023,12,40,5943.0,662,0.2858,4,0.083649,0
2674,2022,48,32,6527.0,501,0.0482,1,0.003983,0
2675,2023,60,27,11432.0,583,0.2803,4,0.005372,0
2676,2022,12,22,3630.0,373,0.1517,3,0.001,0
2677,2022,12,41,4614.0,525,0.1946,1,0.00716,0
2678,2021,12,22,5787.0,677,0.0129,3,0.060643,0
2679,2021,48,38,3079.0,696,0.1463,1,0.259888,0
2680,2023,36,35,4475.0,528,0.2718,1,0.018617,0
2681,2022,36,44,6288.0,594,0.3386,1,0.042902,0
2682,2021,24,34,4177.0,622,0.3231,2,0.045327,0
2683,2022,36,34,9457.0,706,0.2446,2,0.168588,0
2684,2022,12,45,2309.0,742,0.348,1,0.526665,1
2685,2022,60,41,8616.0,632,0.4157,3,0.056585,0
2686,2022,36,41,6840.0,599,0.2575,1,0.022953,0
2687,2021,60,42,3698.0,504,0.1716,2,0.003824,0
2688,2022,12,22,3096.0,628,0.2829,1,0.133468,0
2689,2022,36,45,1737.0,785,0.1378,1,0.626793,1
2690,2021,48,44,3302.0,723,0.3686,3,0.401418,0
2691,2022,48,27,8296.0,633,0.297,4,0.040897,0
2692,2021,24,35,4779.0,644,0.5534,1,0.152518,0
2693,2021,24,37,8791.0,564,0.1841,3,0.006496,0
2694,2021,48,36,3605.0,591,0.4997,2,0.071137,0
2695,2022,36,41,6999.0,631,0.3727,4,0.038921,0
2696,2022,36,52,3433.0,632,0.2636,1,0.100872,0
2697,2023,24,48,3033.0,700,0.0816,2,0.129872,0
2698,2022,12,24,4658.0,696,0.0575,1,0.14073,0
